n,t_symbolic,t_true,delta_t_original,delta_t_corrected,abs_delta_corrected,correction_1,correction_2,correction_3,correction_4,correction_5,correction_6,correction_7,correction_8,correction_9
8918,14429.688068049227,3080.0005908214534,11349.687477227773,-28798.47599593729,28798.47599593729,-118.65527106473273,9195.489121292832,11798.949712097507,8447.642057550618,2855.6459760188013,2154.061598959188,4116.727212569741,381.6046038586423,1316.6984618824652
8919,14431.306131010459,3080.3080074607205,11350.998123549738,-28797.16234017281,28797.16234017281,-118.65729923860411,9195.489328652448,11798.949710240864,8447.641563357962,2855.6468358835637,2154.060757733753,4116.72766809306,381.6038751781447,1316.6980238213575
8920,14432.924193963654,3080.6154207784507,11352.308773185203,-28795.848681431733,28795.848681431733,-118.65932718508766,9195.489535988812,11798.949708384402,8447.641069220628,2855.6476956518786,2154.059916602578,4116.728123565151,381.6031465793209,1316.6975858092517
8921,14434.54225690881,3080.9228307750873,11353.619426133722,-28794.535019714436,28794.535019714436,-118.66135490423457,9195.489743301932,11798.949706528118,8447.64057513861,2855.648555323769,2154.0590755656453,4116.728578986025,381.60241806215294,1316.6971478461367
8922,14436.160319845925,3081.2302374510728,11354.930082394852,-28793.22135502126,28793.22135502126,-118.66338239610882,9195.489950591807,11798.949704672013,8447.640081111887,2855.6494148992565,2154.0582346229326,4116.729034355695,381.6016896266215,1316.6967099320016
8923,14437.778382775,3081.5376408068496,11356.240741968151,-28791.907687352592,28791.907687352592,-118.66540966073593,9195.490157858447,11798.949702816088,8447.639587140455,2855.650274378362,2154.0573937744152,4116.729489674171,381.60096127271026,1316.6962720668344
8924,14439.39644569604,3081.8450408428603,11357.55140485318,-28790.594016708812,28790.594016708812,-118.66743669817991,9195.490365101856,11798.949700960344,8447.639093224294,2855.6511337611073,2154.0565530200747,4116.729944941467,381.6002330003999,1316.6958342506252
8925,14441.014508609036,3082.1524375595473,11358.862071049489,-28789.280343090264,28789.280343090264,-118.66946350849189,9195.490572322038,11798.949699104778,8447.638599363398,2855.651993047514,2154.055712359889,4116.73040015759,381.5995048096724,1316.6953964833626
8926,14442.632571513996,3082.4598309573526,11360.172740556643,-28787.9666664973,28787.9666664973,-118.67149009173583,9195.490779519001,11798.94969724939,8447.638105557751,2855.6528522376047,2154.0548717938373,4116.730855322556,381.5987767005086,1316.6949587650358
8927,14444.250634410915,3082.767221036718,11361.483413374197,-28786.652986930345,28786.652986930345,-118.67351644793736,9195.490986692748,11798.949695394183,8447.637611807344,2855.6537113313993,2154.0540313219017,4116.731310436374,381.598048672892,1316.6945210956337
8928,14445.868697299797,3083.0746077980857,11362.794089501711,-28785.33930438971,28785.33930438971,-118.67554257716037,9195.491193843283,11798.949693539154,8447.637118112161,2855.6545703289207,2154.053190944054,4116.731765499055,381.59732072680197,1316.6940834751458
8929,14447.48676018064,3083.381991241898,11364.104768938741,-28784.025618875778,28784.025618875778,-118.67756847945607,9195.491400970615,11798.949691684305,8447.63662447219,2855.65542923019,2154.0523506602804,4116.732220510612,381.59659286222194,1316.69364590356
8930,14449.104823053442,3083.689371368596,11365.415451684847,-28782.711930388927,28782.711930388927,-118.67959415487562,9195.491608074746,11798.949689829637,8447.636130887422,2855.6562880352276,2154.051510470558,4116.732675471057,381.59586507913406,1316.6932083808672
8931,14450.722885918207,3083.9967481786216,11366.726137739584,-28781.39823892952,28781.39823892952,-118.68161960345736,9195.491815155681,11798.949687975146,8447.635637357842,2855.657146744057,2154.050670374861,4116.7331303803985,381.59513737751774,1316.6927709070546
8932,14452.340948774934,3084.304121672417,11368.036827102518,-28780.0845444979,28780.0845444979,-118.68364482527808,9195.49202221343,11798.949686120834,8447.635143883435,2855.658005356699,2154.0498303731756,4116.733585238651,381.59440975735777,1316.6923334821129
8933,14453.959011623621,3084.6114918504218,11369.3475197732,-28778.770847094464,28778.770847094464,-118.68566982036332,9195.492229247993,11798.949684266703,8447.634650464193,2855.658863873175,2154.048990465474,4116.734040045825,381.5936822186336,1316.6918961060294
8934,14455.57707446427,3084.9188587130793,11370.658215751191,-28777.457146719556,28777.457146719556,-118.68769458877706,9195.492436259376,11798.949682412751,8447.634157100103,2855.659722293506,2154.0481506517385,4116.734494801932,381.5929547613273,1316.6914587787949
8935,14457.195137296882,3085.2262222608297,11371.968915036052,-28776.14344337357,28776.14344337357,-118.68971913055766,9195.492643247586,11798.949680558977,8447.633663791152,2855.6605806177154,2154.047310931949,4116.734949506983,381.59222738542087,1316.6910215003977
8936,14458.813200121453,3085.5335824941144,11373.279617627339,-28774.82973705683,28774.82973705683,-118.6917434457819,9195.492850212626,11798.949678705381,8447.633170537327,2855.661438845822,2154.046471306084,4116.73540416099,381.591500090898,1316.6905842708265
8937,14460.43126293799,3085.840939413374,11374.590323524615,-28773.516027769743,28773.516027769743,-118.69376753446252,9195.493057154503,11798.949676851964,8447.632677338615,2855.6622969778496,2154.0456317741205,4116.735858763963,381.59077287773795,1316.6901470900707
8938,14462.049325746486,3086.1482930190505,11375.901032727435,-28772.202315512644,28772.202315512644,-118.69579139668912,9195.493264073222,11798.949674998728,8447.632184195007,2855.6631550138186,2154.0447923360375,4116.736313315915,381.59004574592285,1316.6897099581201
8939,14463.667388546943,3086.455643311583,11377.21174523536,-28770.888600285925,28770.888600285925,-118.69781503248724,9195.493470968788,11798.94967314567,8447.631691106486,2855.6640129537504,2154.0439529918167,4116.7367678168575,381.5893186954362,1316.6892728749626
8940,14465.285451339363,3086.762990291413,11378.522461047949,-28769.574882089924,28769.574882089924,-118.69983844192085,9195.493677841205,11798.949671292788,8447.631198073046,2855.6648707976674,2154.043113741437,4116.737222266802,381.58859172625733,1316.6888358405884
8941,14466.903514123744,3087.070333958982,11379.833180164762,-28768.261160925023,28768.261160925023,-118.70186162502829,9195.49388469048,11798.949669440088,8447.630705094667,2855.665728545591,2154.0422745848737,4116.737676665759,381.5878648383698,1316.6883988549857
8942,14468.521576900088,3087.3776743147287,11381.14390258536,-28766.947436791597,28766.947436791597,-118.70388458186076,9195.494091516615,11798.949667587567,8447.630212171343,2855.666586197541,2154.04143552211,4116.738131013739,381.58713803175567,1316.6879619181445
8943,14470.139639668396,3087.685011359095,11382.4546283093,-28765.633709689984,28765.633709689984,-118.70590731248221,9195.494298319622,11798.949665735223,8447.629719303057,2855.6674437535403,2154.0405965531227,4116.738585310755,381.5864113063957,1316.687525030053
8944,14471.757702428664,3087.9923450925194,11383.765357336144,-28764.319979620584,28764.319979620584,-118.70792981693101,9195.494505099497,11798.949663883059,8447.629226489802,2855.668301213611,2154.0397576778914,4116.73903955682,381.585684662272,1316.6870881907005
8945,14473.375765180896,3088.2996755154436,11385.076089665452,-28763.006246583718,28763.006246583718,-118.70995209527112,9195.494711856252,11798.949662031073,8447.628733731563,2855.6691585777726,2154.038918896393,4116.739493751941,381.5849580993667,1316.686651400076
8946,14474.99382792509,3088.607002628307,11386.386825296782,-28761.692510579793,28761.692510579793,-118.71197414752812,9195.494918589891,11798.949660179265,8447.628241028326,2855.6700158460485,2154.0380802086106,4116.739947896133,381.5842316176618,1316.68621465817
8947,14476.611890661245,3088.9143264315494,11387.697564229695,-28760.378771609157,28760.378771609157,-118.71399597377876,9195.495125300416,11798.949658327636,8447.627748380079,2855.6708730184587,2154.037241614523,4116.7404019894075,381.5835052171383,1316.6857779649695
8948,14478.229953389366,3089.221646925611,11389.008306463755,-28759.065029672172,28759.065029672172,-118.7160175740614,9195.495331987837,11798.949656476187,8447.627255786814,2855.6717300950254,2154.0364031141044,4116.740856031774,381.5827788977794,1316.6853413204649
8949,14479.848016109449,3089.5289641109316,11390.319051998516,-28757.751284769187,28757.751284769187,-118.71803894844001,9195.495538652154,11798.949654624914,8447.626763248514,2855.6725870757705,2154.0355647073375,4116.741310023244,381.5820526595646,1316.6849047246455
8950,14481.466078821491,3089.8362779879494,11391.629800833542,-28756.437536900605,28756.437536900605,-118.72006009694016,9195.495745293376,11798.949652773821,8447.62627076517,2855.673443960714,2154.0347263941994,4116.74176396383,381.5813265024789,1316.6844681774999
8951,14483.0841415255,3090.143588557106,11392.940552968394,-28755.123786066775,28755.123786066775,-118.72208101962582,9195.495951911505,11798.949650922907,8447.625778336764,2855.6743007498776,2154.0338881746743,4116.742217853543,381.5806004265014,1316.6840316790172
8952,14484.702204221472,3090.450895818839,11394.251308402632,-28753.810032268048,28753.810032268048,-118.72410171654815,9195.49615850655,11798.94964907217,8447.62528596329,2855.675157443284,2154.0330500487357,4116.742671692394,381.5798744316157,1316.6835952291865
8953,14486.320266909404,3090.7581997735883,11395.562067135816,-28752.496275504804,28752.496275504804,-118.72612218775829,9195.496365078514,11798.949647221612,8447.624793644734,2855.6760140409538,2154.032212016364,4116.743125480394,381.579148517804,1316.6831588279972
8954,14487.938329589302,3091.065500421793,11396.872829167509,-28751.182515777386,28751.182515777386,-118.72814243330745,9195.496571627402,11798.949645371233,8447.624301381082,2855.6768705429076,2154.03137407754,4116.743579217556,381.578422685047,1316.6827224754386
8955,14489.556392261164,3091.3727977638923,11398.183594497272,-28749.868753086183,28749.868753086183,-118.73016245324678,9195.49677815322,11798.949643521031,8447.623809172326,2855.677726949168,2154.0305362322397,4116.74403290389,381.57769693332534,1316.6822861714998
8956,14491.174454924987,3091.6800918003255,11399.49436312466,-28748.554987431555,28748.554987431555,-118.73218224761463,9195.49698465597,11798.949641671008,8447.623317018448,2855.6785832597566,2154.0296984804468,4116.744486539408,381.576971262624,1316.6818499161698
8957,14492.792517580776,3091.9873825315303,11400.805135049246,-28747.241218813855,28747.241218813855,-118.73420181647495,9195.497191135664,11798.949639821161,8447.622824919437,2855.679439474693,2154.0288608221367,4116.744940124121,381.5762456729236,1316.6814137094375
8958,14494.410580228527,3092.2946699579466,11402.11591027058,-28745.92744723345,28745.92744723345,-118.73622115987895,9195.4973975923,11798.949637971495,8447.622332875288,2855.680295594,2154.02802325729,4116.7453936580405,381.5755201642051,1316.6809775512925
8959,14496.028642868243,3092.6019540800125,11403.42668878823,-28744.613672690717,28744.613672690717,-118.73824027786499,9195.497604025886,11798.949636122006,8447.621840885979,2855.681151617699,2154.027185785886,4116.745847141178,381.5747947364518,1316.6805414417236
8960,14497.646705499921,3092.9092348981662,11404.737470601754,-28743.29989518601,28743.29989518601,-118.74025917048421,9195.497810436429,11798.949634272694,8447.621348951501,2855.6820075458104,2154.0263484079023,4116.746300573545,381.5740693896444,1316.6801053807199
8961,14499.264768123565,3093.2165124128464,11406.048255710719,-28741.986114719683,28741.986114719683,-118.74227783780056,9195.49801682393,11798.949632423562,8447.620857071845,2855.6828633783566,2154.02551112332,4116.746753955153,381.57334412376525,1316.6796693682713
8962,14500.882830739172,3093.5237866244915,11407.35904411468,-28740.67233129212,28740.67233129212,-118.74429627985246,9195.498223188399,11798.949630574609,8447.620365246996,2855.6837191153577,2154.0246739321155,4116.747207286012,381.57261893879763,1316.6792334043664
8963,14502.500893346743,3093.83105753354,11408.669835813203,-28739.35854490367,28739.35854490367,-118.74631449669101,9195.498429529836,11798.949628725832,8447.61987347694,2855.6845747568364,2154.023836834271,4116.747660566134,381.571893834721,1316.6787974889949
8964,14504.118955946278,3094.138325140428,11409.98063080585,-28738.044755554696,28738.044755554696,-118.74833248838024,9195.498635848251,11798.949626877233,8447.61938176167,2855.685430302813,2154.0229998297664,4116.748113795532,381.5711688115201,1316.6783616221446
8965,14505.73701853778,3094.4455894455964,11411.291429092184,-28736.730963245573,28736.730963245573,-118.75035025495846,9195.498842143646,11798.949625028814,8447.61889010117,2855.6862857533097,2154.022162918576,4116.748566974215,381.5704438691745,1316.6779258038066
8966,14507.355081121244,3094.7528504494812,11412.602230671764,-28735.41716797666,28735.41716797666,-118.75236779646407,9195.499048416028,11798.94962318057,8447.618398495426,2855.687141108347,2154.021326100684,4116.749020102195,381.5697190076675,1316.677490033968
8967,14508.973143696674,3095.060108152521,11413.913035544152,-28734.103369748307,28734.103369748307,-118.75438511297385,9195.4992546654,11798.949621332506,8447.617906944432,2855.687996367946,2154.0204893760665,4116.749473179484,381.5689942269814,1316.6770543126202
8968,14510.591206264067,3095.367362555153,11415.223843708915,-28732.7895685609,28732.7895685609,-118.7564022045133,9195.49946089177,11798.949619484618,8447.617415448169,2855.6888515321293,2154.019652744706,4116.749926206093,381.5682695270968,1316.676618639751
8969,14512.209268823428,3095.6746136578145,11416.534655165613,-28731.475764414783,28731.475764414783,-118.75841907115924,9195.499667095139,11798.949617636908,8447.61692400663,2855.689706600916,2154.018816206577,4116.750379182033,381.5675449079958,1316.6761830153503
8970,14513.82733137475,3095.9818614609426,11417.845469913807,-28730.161957310323,28730.161957310323,-118.76043571293721,9195.499873275516,11798.949615789377,8447.616432619798,2855.6905615743303,2154.0179797616615,4116.750832107316,381.56682036966197,1316.6757474394067
8971,14515.44539391804,3096.289105964976,11419.156287953065,-28728.848147247896,28728.848147247896,-118.76245212989843,9195.500079432903,11798.949613942023,8447.615941287666,2855.691416452391,2154.017143409939,4116.751284981951,381.56609591207473,1316.6753119119091
